Date,Actual_Close,Predicted_Close_NN,Predicted_Close_LR,Predicted_Close_RF,Predicted_Close_GB,Stock
2015-02-24,36.47999954223633,36.66001,36.73238747995608,36.47800064086914,36.722532050498295,LVMUY
2015-02-25,36.58000183105469,36.571243,36.618874947925704,36.33600006103516,36.81144361633911,LVMUY
2015-02-26,36.16999816894531,36.714355,36.802938667393235,36.55000038146973,36.722532050498295,LVMUY
2015-02-27,36.599998474121094,36.316628,36.56897038405569,36.30400009155274,36.81144361633911,LVMUY
2015-03-02,36.869998931884766,36.72701,36.71438061226785,36.59799995422363,36.82093854558628,LVMUY
2015-03-03,36.36000061035156,37.04486,37.042489295197676,37.05400047302246,36.95357803595946,LVMUY
2015-03-04,36.41999816894531,36.715736,36.77696972586504,36.78899993896484,36.82093854558628,LVMUY
2015-03-05,37.0,36.53377,36.76754868922498,36.47599983215332,36.82093854558628,LVMUY
2015-03-06,36.56999969482422,37.118675,37.13530707233322,37.295000076293945,37.04137957326891,LVMUY
2015-03-09,36.4900016784668,36.75232,36.83003436866356,36.65099983215332,36.722532050498295,LVMUY
2015-03-10,35.560001373291016,36.54422,36.66503847209912,36.59500007629394,36.82093854558628,LVMUY
2015-03-11,36.099998474121094,35.76858,36.07937567166832,35.78600006103515,35.819367475209496,LVMUY
2015-03-12,36.349998474121094,36.192978,36.110458188868726,35.95999984741211,36.06813549103985,LVMUY
2015-03-13,36.0099983215332,36.33437,36.41009610222761,36.175,36.637660910558736,LVMUY
2015-03-16,36.689998626708984,35.927094,36.16409002716575,35.516999053955075,35.819367475209496,LVMUY
2015-03-17,36.66999816894531,37.124435,37.01097564972127,37.29099998474121,36.96453206481969,LVMUY
2015-03-18,36.79999923706055,36.6969,36.84306724874896,36.542999267578125,36.722532050498295,LVMUY
2015-03-19,35.75,36.961067,36.67001822804523,36.48500022888184,36.81144361633911,LVMUY
2015-03-20,36.54999923706055,35.9573,36.20248028040104,35.6120002746582,35.86621981231532,LVMUY
2015-03-23,35.970001220703125,36.821995,36.8313216802574,36.75200004577637,36.722532050498295,LVMUY
2015-03-24,36.31999969482422,35.933212,36.21080369171099,35.64699935913086,35.819367475209496,LVMUY
2015-03-25,35.79999923706055,36.460228,36.555415960749635,36.500000381469725,36.82093854558628,LVMUY
2015-03-26,35.27000045776367,35.964725,36.232863500684196,35.99400024414062,36.637660910558736,LVMUY
2015-03-27,35.369998931884766,35.170326,35.469815868886116,35.304999923706056,35.621864731554375,LVMUY
2015-03-30,35.560001373291016,35.288643,35.57686610693388,35.286000442504886,35.56544303047134,LVMUY
2015-03-31,35.2400016784668,35.559166,35.74517334103658,35.4240005493164,35.76795240257828,LVMUY
2015-04-01,35.20000076293945,35.12986,35.31496384561857,35.02300033569336,35.34408677168787,LVMUY
2015-04-02,35.54999923706055,35.11753,35.503056356504906,35.138999938964844,35.52164506001283,LVMUY
2015-04-06,35.9900016784668,35.654037,35.910054809372774,35.359000015258786,35.819367475209496,LVMUY
2015-04-07,35.7400016784668,35.954903,36.101695541777254,35.494999694824216,35.819367475209496,LVMUY
2015-04-08,36.189998626708984,35.852448,36.034888941961306,35.369999694824216,35.819367475209496,LVMUY
2015-04-09,36.349998474121094,36.221733,36.40652990787603,36.19699974060059,36.637660910558736,LVMUY
2015-04-10,36.5099983215332,36.43612,36.644653799932755,36.375,36.81144361633911,LVMUY
2015-04-13,36.54999923706055,36.543335,36.63273024072459,36.477000045776364,36.82093854558628,LVMUY
2015-04-14,35.70000076293945,36.959995,36.82120651080304,36.75200004577637,36.722532050498295,LVMUY
2015-04-15,36.369998931884766,35.97731,36.27349167819722,36.1580005645752,36.81144361633911,LVMUY
2015-04-16,35.97999954223633,36.445946,36.53520158562322,36.41599960327149,36.81144361633911,LVMUY
2015-04-17,35.439998626708984,36.098923,36.19865723840212,35.60399971008301,36.06813549103985,LVMUY
2015-04-20,35.06999969482422,35.458855,35.733635593870346,35.36600036621094,35.76795240257828,LVMUY
2015-04-21,35.34000015258789,35.129097,35.45814122814336,35.12900009155273,35.42670497548361,LVMUY
2015-04-22,34.599998474121094,35.28765,35.508002323934214,35.226000213623045,35.43902685621709,LVMUY
2015-04-23,34.65999984741211,34.398254,34.769641859995595,34.54900016784668,34.90002282542498,LVMUY
2015-04-24,34.9900016784668,34.405495,34.3229554666536,34.820000076293944,34.072333867993954,LVMUY
2015-04-27,35.22999954223633,34.845417,34.98967770863555,34.689999389648435,34.90002282542498,LVMUY
2015-04-28,34.959999084472656,35.378822,35.56357728205825,35.170000076293945,35.634186612287856,LVMUY
2015-04-29,34.790000915527344,34.797554,35.00032521673114,34.69699935913086,34.90002282542498,LVMUY
2015-04-30,35.0,34.84189,35.07195121397377,34.145999908447266,35.126960227621424,LVMUY
2015-05-01,35.25,35.01551,35.214325831577575,35.255999374389646,35.34408677168787,LVMUY
2015-05-04,35.56999969482422,35.161907,35.43371018041477,35.05100021362305,35.43902685621709,LVMUY
2015-05-05,34.59000015258789,35.585106,35.83032267397172,35.39800033569336,35.76795240257828,LVMUY
2015-05-06,34.970001220703125,34.68224,35.06357802677629,34.38099975585938,34.90002282542498,LVMUY
2015-05-07,35.189998626708984,34.84777,35.20719147196099,35.08599967956543,35.3646564768264,LVMUY
2015-05-08,36.06999969482422,35.061504,35.26192971419544,35.16100006103515,35.34408677168787,LVMUY
2015-05-11,35.290000915527344,36.098927,36.057607580483534,35.16299934387207,35.86621981231532,LVMUY
2015-05-12,35.060001373291016,35.3047,35.576430918637655,35.26700019836426,35.37028327440058,LVMUY
2015-05-13,35.060001373291016,35.086075,35.382616684653634,35.22400016784668,35.34408677168787,LVMUY
2015-05-14,36.29999923706055,35.357002,35.585302210433774,35.2439998626709,35.76795240257828,LVMUY
2015-05-15,36.470001220703125,36.283638,36.27603974047039,36.255000305175784,36.06813549103985,LVMUY
2015-05-18,36.34000015258789,36.467583,36.481867987948675,36.362999725341794,36.81144361633911,LVMUY
2015-05-19,36.86000061035156,36.39196,36.476532798086474,36.19799995422363,36.81144361633911,LVMUY
2015-05-20,36.7599983215332,37.041122,37.00000641992253,37.22500038146973,36.80582288151211,LVMUY
2015-05-21,36.86000061035156,37.066032,37.04028242795309,37.159000396728516,36.95357803595946,LVMUY
2015-05-22,36.65999984741211,37.0091,37.0194453975557,37.16500053405762,36.80582288151211,LVMUY
2015-05-26,35.9900016784668,36.8943,37.050390377357814,36.61599998474121,37.11292240597223,LVMUY
2015-05-27,36.5,36.226837,36.44940435009198,36.17600021362305,36.81144361633911,LVMUY
2015-05-28,36.380001068115234,36.65856,36.31854317062435,36.102000045776364,36.06813549103985,LVMUY
2015-05-29,35.75,36.391273,36.53531783553559,36.15799980163574,36.81144361633911,LVMUY
2015-06-01,35.77000045776367,36.050713,36.280375606348784,35.835000610351564,36.81144361633911,LVMUY
2015-06-02,36.900001525878906,35.729576,35.944347643726275,35.67700004577637,35.819367475209496,LVMUY
2015-06-03,37.22999954223633,37.070858,37.008395781506266,36.419000244140626,36.722532050498295,LVMUY
2015-06-04,36.400001525878906,37.567093,37.462944391654396,37.396999740600585,37.354922420293626,LVMUY
2015-06-05,35.70000076293945,37.23824,37.048875778155114,36.989999771118164,37.02899638825323,LVMUY
2015-06-08,36.130001068115234,35.5385,35.77723778826107,35.294000244140626,35.819367475209496,LVMUY
2015-06-09,34.779998779296875,36.13285,36.29200857485795,35.702000045776366,35.86621981231532,LVMUY
2015-06-10,36.4900016784668,34.96778,35.335713250161525,35.07500076293945,35.27534318987136,LVMUY
2015-06-11,37.33000183105469,36.757767,36.465307521007624,35.302999877929686,36.06813549103985,LVMUY
2015-06-12,36.4900016784668,37.68492,37.609432040462615,37.497999572753905,37.354922420293626,LVMUY
2015-06-15,36.08000183105469,36.670082,36.69354297090519,36.505000305175784,36.81144361633911,LVMUY
2015-06-16,35.93000030517578,36.142723,36.28368415094737,35.736999893188475,35.86621981231532,LVMUY
2015-06-17,35.959999084472656,36.130436,36.260853239896434,35.702000045776366,35.86621981231532,LVMUY
2015-06-18,36.47999954223633,36.167393,36.10645390507397,36.02299919128418,36.06813549103985,LVMUY
2015-06-19,36.33000183105469,36.9487,36.47458812985178,30.72299995422363,36.06813549103985,LVMUY
2015-06-22,38.0,36.447327,36.60308148566969,36.40599937438965,36.81144361633911,LVMUY
2015-06-23,38.099998474121094,38.407646,38.07192628770553,38.260999298095705,37.72776297230901,LVMUY
2015-06-24,38.130001068115234,38.341755,38.36627546997724,37.944000244140625,37.78955520577539,LVMUY
2015-06-25,38.18000030517578,38.397636,38.43578217254654,38.055999755859375,37.78955520577539,LVMUY
2015-06-26,38.13999938964844,38.335484,38.27229745118953,38.26499938964844,37.752260002929894,LVMUY
2015-06-29,36.060001373291016,38.560154,38.701815739012474,38.56699981689453,38.259345331175446,LVMUY
2015-06-30,35.150001525878906,36.766533,36.893641976844236,36.71399993896485,37.2896355091225,LVMUY
2015-07-01,35.779998779296875,35.491684,35.80918656712054,35.325,35.724427390680276,LVMUY
2015-07-02,35.31999969482422,35.891075,36.08048592763596,35.69599952697754,35.86621981231532,LVMUY
2015-07-06,33.779998779296875,35.319466,35.63773744920065,35.18899993896484,35.716804816083595,LVMUY
2015-07-07,34.150001525878906,33.86948,34.08508581325518,34.153999710083006,33.96814016459893,LVMUY
2015-07-08,32.959999084472656,33.63624,33.374114282206136,34.02899932861328,33.78391909429155,LVMUY
2015-07-09,33.7599983215332,32.86859,33.276497209157284,33.268999862670896,33.96161801993679,LVMUY
2015-07-10,35.540000915527344,33.721485,34.0445587217437,34.199999237060545,33.780546907941044,LVMUY
2015-07-13,35.630001068115234,35.66724,35.83088612360595,35.35400047302246,35.819367475209496,LVMUY
2015-07-14,35.779998779296875,35.76085,35.98277865142485,35.462999725341795,35.819367475209496,LVMUY
2015-07-15,35.27000045776367,35.827316,35.89792754830731,35.4689998626709,35.819367475209496,LVMUY
2015-07-16,35.380001068115234,35.300533,35.59692670583837,35.14500007629395,35.716804816083595,LVMUY
2015-07-17,36.130001068115234,35.444557,35.73955148385637,35.29500045776367,35.76795240257828,LVMUY
2015-07-20,36.66999816894531,36.262917,36.38808241022053,36.317000198364255,36.637660910558736,LVMUY
2015-07-21,36.779998779296875,36.86779,37.003079039416654,36.2810001373291,36.87028720494565,LVMUY
2015-07-22,36.45000076293945,36.958496,37.03565155095179,37.31500053405762,36.95357803595946,LVMUY
2015-07-23,36.599998474121094,36.602623,36.74135782303872,36.43000030517578,36.722532050498295,LVMUY
2015-07-24,36.279998779296875,36.80654,36.96362930702846,36.251000213623044,36.87028720494565,LVMUY
2015-07-27,36.189998626708984,36.620476,36.80049097936733,36.47999954223633,36.82093854558628,LVMUY
2015-07-28,37.400001525878906,36.14406,36.284075257726826,36.15800018310547,36.637660910558736,LVMUY
2015-07-29,37.36000061035156,37.46325,37.048869024109315,37.05,36.979647728893866,LVMUY
2015-07-30,36.849998474121094,37.589844,37.59974825176126,37.497999572753905,37.354922420293626,LVMUY
2015-07-31,37.34000015258789,36.911537,37.023587929137214,36.71899948120117,37.11292240597223,LVMUY
2015-08-03,37.439998626708984,37.766,37.72600599191348,37.55499954223633,37.354922420293626,LVMUY
2015-08-04,37.31999969482422,37.66708,37.781744466191455,37.12099990844727,36.7389451480615,LVMUY
2015-08-05,38.220001220703125,37.610073,37.65813730523357,37.497999572753905,37.354922420293626,LVMUY
2015-08-06,38.34000015258789,38.417206,38.300137115964446,38.00199966430664,37.78955520577539,LVMUY
2015-08-07,38.060001373291016,38.51841,38.6346491083215,37.975,37.752260002929894,LVMUY
2015-08-10,38.40999984741211,38.25154,38.25004866628546,37.86399955749512,37.78955520577539,LVMUY
2015-08-11,36.529998779296875,38.61107,38.42764004460546,37.92400016784668,37.752260002929894,LVMUY
2015-08-12,35.279998779296875,36.778507,36.94990870092883,36.75299987792969,37.21132890106021,LVMUY
2015-08-13,35.77000045776367,35.157967,35.447188334892346,34.93900032043457,35.40473818748793,LVMUY
2015-08-14,35.560001373291016,35.77384,35.939238518961524,35.354000091552734,35.819367475209496,LVMUY
2015-08-17,35.709999084472656,35.66653,35.789252932670784,35.31400032043457,35.76795240257828,LVMUY
2015-08-18,34.849998474121094,35.65642,35.62220482812774,35.25099983215332,35.68533419878254,LVMUY
2015-08-19,34.400001525878906,34.962666,35.34484252406067,35.033999633789065,35.34408677168787,LVMUY
2015-08-20,32.79999923706055,34.20781,34.579388352662384,34.51400032043457,34.540531553302294,LVMUY
2015-08-21,32.630001068115234,33.17317,33.540918790183646,33.80100021362305,33.682071367959736,LVMUY
2015-08-24,32.150001525878906,33.228447,33.44762553424319,34.04100036621094,33.600508608260064,LVMUY
2015-08-25,33.529998779296875,32.57585,32.4586453779915,33.283999633789065,33.13903868697875,LVMUY
2015-08-26,33.779998779296875,33.534554,33.83878471991512,33.916999626159665,33.673155587331564,LVMUY
2015-08-27,34.130001068115234,33.49911,33.678908232477525,33.97399978637695,33.86676043384366,LVMUY
2015-08-28,33.790000915527344,33.882164,34.184659995330236,34.34399909973145,33.780546907941044,LVMUY
2015-08-31,33.33000183105469,33.59086,33.89816879903459,34.029000473022464,34.16174501111102,LVMUY
2015-09-01,32.369998931884766,33.180737,33.61243154839461,33.866999816894534,34.099203111674385,LVMUY
2015-09-02,33.310001373291016,32.30524,32.746389105432954,32.627999496459964,33.1598883338667,LVMUY
2015-09-03,33.43000030517578,33.036,33.41353005423203,33.847999572753906,33.84885682387997,LVMUY
2015-09-04,32.5,33.29501,33.64332124483913,33.8810001373291,34.16174501111102,LVMUY
2015-09-08,33.25,32.28173,32.73882968955233,32.751999855041504,33.1598883338667,LVMUY
2015-09-09,33.349998474121094,33.10979,33.487789097139114,33.88899955749512,33.84885682387997,LVMUY
2015-09-10,33.7599983215332,33.602753,33.97258265217553,33.802999877929686,33.96814016459893,LVMUY
2015-09-11,33.779998779296875,33.622765,33.80081240180247,34.07299995422363,34.16174501111102,LVMUY
2015-09-14,33.529998779296875,33.552845,33.839356388235714,33.95300025939942,34.16174501111102,LVMUY
2015-09-15,33.900001525878906,33.292915,33.68896407868327,33.79099998474121,34.16174501111102,LVMUY
2015-09-16,35.099998474121094,33.651787,33.95209294753486,34.20999984741211,33.96814016459893,LVMUY
2015-09-17,35.68000030517578,35.039993,35.17708745156927,34.97599983215332,35.126960227621424,LVMUY
2015-09-18,33.900001525878906,35.668186,35.50708699605877,35.38399963378906,35.59039411425332,LVMUY
2015-09-21,33.939998626708984,34.154335,34.422326397646906,34.27700004577637,34.540531553302294,LVMUY
2015-09-22,32.95000076293945,33.948406,34.34054382419112,34.249999618530275,34.24874459324939,LVMUY
2015-09-23,32.86000061035156,32.807034,33.20428985662506,33.10899963378906,33.73072168537179,LVMUY
2015-09-24,32.650001525878906,32.861183,33.27247094510723,33.302999877929686,33.85777260450814,LVMUY
2015-09-25,33.58000183105469,32.499554,32.72696446686329,32.975999450683595,33.0102605611259,LVMUY
2015-09-28,32.790000915527344,33.607204,33.98122405108962,33.90799980163574,33.96814016459893,LVMUY
2015-09-29,32.75,32.81885,33.26218526555143,33.14399948120117,33.73072168537179,LVMUY
2015-09-30,34.0099983215332,32.562,32.87196904454793,32.98099937438965,33.27810707637093,LVMUY
2015-10-01,33.79999923706055,33.8731,34.2479961328083,34.05599937438965,34.24874459324939,LVMUY
2015-10-02,33.75,33.532223,33.84155965523836,33.95700035095215,33.96814016459893,LVMUY
2015-10-05,35.349998474121094,33.585655,33.60319279219758,34.03999977111816,33.86676043384366,LVMUY
2015-10-06,35.779998779296875,35.288174,35.33750116676883,35.19899978637695,35.34408677168787,LVMUY
2015-10-07,36.380001068115234,35.92758,36.010068264118814,35.27699966430664,35.819367475209496,LVMUY
2015-10-08,36.81999969482422,36.530987,36.57798795115739,36.375999450683594,36.81144361633911,LVMUY
2015-10-09,37.650001525878906,37.032715,36.785292614367705,36.54300041198731,36.82093854558628,LVMUY
2015-10-12,38.150001525878906,37.804268,37.75678159225224,37.55499954223633,37.354922420293626,LVMUY
2015-10-13,36.599998474121094,38.794914,38.17123567776025,38.09799995422363,38.19755309770906,LVMUY
2015-10-14,36.470001220703125,36.85582,36.896206687208306,36.53899993896484,36.722532050498295,LVMUY
2015-10-15,36.66999816894531,36.83992,36.87922854763702,36.741999816894534,36.722532050498295,LVMUY
2015-10-16,36.150001525878906,36.802006,36.810990135993016,36.476000213623045,36.722532050498295,LVMUY
2015-10-19,36.630001068115234,36.170486,36.208486810886114,35.54199905395508,36.06813549103985,LVMUY
2015-10-20,35.959999084472656,37.12286,36.41995974513122,35.66399955749512,36.22684467434743,LVMUY
2015-10-21,35.65999984741211,36.0139,36.19684767988295,35.52299919128418,35.819367475209496,LVMUY
2015-10-22,36.83000183105469,35.846428,36.10585147351276,35.58499984741211,35.819367475209496,LVMUY
2015-10-23,37.779998779296875,37.083824,36.81052621297875,36.6310001373291,36.82093854558628,LVMUY
2015-10-26,37.43000030517578,37.95647,37.8732639114553,37.48000030517578,37.6189917353236,LVMUY
2015-10-27,37.349998474121094,37.574287,37.64668418925395,37.24599990844727,37.354922420293626,LVMUY
2015-10-28,36.95000076293945,37.48446,37.48555352703778,37.41699981689453,37.354922420293626,LVMUY
2015-10-29,36.959999084472656,37.113377,37.149115086267855,36.906999588012695,37.271631589279814,LVMUY
2015-10-30,37.20000076293945,37.21221,37.2624211195576,37.14500007629395,37.354922420293626,LVMUY
2015-11-02,37.13999938964844,37.523674,37.41150096437519,37.53400001525879,37.354922420293626,LVMUY
2015-11-03,37.310001373291016,37.326145,37.44739151383347,37.3620002746582,37.354922420293626,LVMUY
2015-11-04,37.47999954223633,37.445747,37.308799708288475,37.4,37.354922420293626,LVMUY
2015-11-05,37.810001373291016,37.714714,37.72994225905638,37.54699935913086,37.354922420293626,LVMUY
2015-11-06,36.31999969482422,37.974144,38.03154143754812,37.438999557495116,37.277600180168506,LVMUY
2015-11-09,36.150001525878906,36.356308,36.46604715041447,36.22200012207031,36.81144361633911,LVMUY
2015-11-10,36.060001373291016,36.12343,36.36558168697319,36.19900016784668,36.81144361633911,LVMUY
2015-11-11,36.7599983215332,36.08097,36.08786530770434,35.3049991607666,35.86621981231532,LVMUY
2015-11-12,35.900001525878906,37.077618,37.221988812295365,37.28300018310547,37.28401477429549,LVMUY
2015-11-13,34.81999969482422,36.07344,36.220416351817555,35.567999267578124,35.86621981231532,LVMUY
2015-11-16,34.619998931884766,34.71398,35.044233031477155,34.8109992980957,34.90002282542498,LVMUY
2015-11-17,34.95000076293945,34.378563,34.59011538591199,33.994999694824216,34.540531553302294,LVMUY
2015-11-18,35.20000076293945,35.099075,35.30141908905904,35.05200042724609,35.34408677168787,LVMUY
2015-11-19,34.83000183105469,35.113113,35.18525203560388,35.12099990844727,35.34408677168787,LVMUY
2015-11-20,34.43000030517578,34.79076,35.10154833383715,34.84699897766113,35.14752993275995,LVMUY
2015-11-23,34.150001525878906,34.60076,34.93243512972822,34.41499900817871,34.90002282542498,LVMUY
2015-11-24,33.08000183105469,34.201878,34.5717835878404,34.54600028991699,34.540531553302294,LVMUY
2015-11-25,33.29999923706055,32.907143,33.167084760854856,33.57399978637695,33.796784490435584,LVMUY
2015-11-27,32.779998779296875,33.167698,33.52122902577604,33.71999969482422,34.143841401147334,LVMUY
2015-11-30,33.189998626708984,32.73586,33.19691942783149,32.88599967956543,33.64139090511753,LVMUY
2015-12-01,33.47999954223633,33.052307,33.43169251920919,33.83699989318848,33.84885682387997,LVMUY
2015-12-02,33.29999923706055,33.340466,33.73504189356172,33.852000045776364,34.16174501111102,LVMUY
2015-12-03,32.720001220703125,33.42001,33.72366577921753,34.10000038146973,34.16174501111102,LVMUY
2015-12-04,33.54999923706055,32.77058,33.14838153704354,33.09199981689453,33.66973357129923,LVMUY
2015-12-07,33.59000015258789,33.280655,33.47008662627197,33.83400039672851,33.86676043384366,LVMUY
2015-12-08,32.70000076293945,33.37718,33.741073881672904,34.05700035095215,34.16174501111102,LVMUY
2015-12-09,32.38999938964844,32.623344,32.958382002950366,32.77399940490723,33.2367538833801,LVMUY
2015-12-10,32.29999923706055,32.56228,32.80295929833928,32.994999694824216,33.25537728496393,LVMUY
2015-12-11,31.649999618530273,32.252083,32.708264338724234,32.49200038909912,33.1598883338667,LVMUY
2015-12-14,31.6299991607666,31.60977,32.04929482361958,31.829000091552736,32.179288687922956,LVMUY
2015-12-15,32.220001220703125,31.515318,31.940843115032703,31.84300003051758,32.179288687922956,LVMUY
2015-12-16,32.869998931884766,32.2742,32.7070022773202,32.694000244140625,33.1598883338667,LVMUY
2015-12-17,32.099998474121094,32.824387,33.016685461360694,33.145999908447266,33.796784490435584,LVMUY
2015-12-18,31.299999237060547,32.250824,32.69466711574061,32.46200046539307,33.1598883338667,LVMUY
2015-12-21,31.18000030517578,31.22769,31.713740229451602,31.79900016784668,32.15193491658945,LVMUY
2015-12-22,31.75,31.414602,31.801951165812202,31.864000129699708,31.824600928617915,LVMUY
2015-12-23,32.08000183105469,31.502216,31.8314505014055,31.566000175476074,32.179288687922956,LVMUY
2015-12-24,31.979999542236328,31.778606,32.170912702339166,32.57200050354004,32.80945688314158,LVMUY
2015-12-28,31.829999923706055,31.847334,32.33741783534666,32.87800006866455,32.83137100925875,LVMUY
2015-12-29,32.2599983215332,31.658188,32.148877776834034,32.16500034332275,32.179288687922956,LVMUY
2015-12-30,32.02000045776367,32.04236,32.46730837158053,32.07399997711182,33.09003122349678,LVMUY
2015-12-31,31.5,31.971384,32.4590667511739,32.475,33.09003122349678,LVMUY
2016-01-04,30.399999618530273,31.386736,31.869934517621612,31.819000053405762,32.15193491658945,LVMUY
2016-01-05,30.200000762939453,30.389986,30.535275449697476,31.216999816894532,30.671986583857763,LVMUY
2016-01-06,29.389999389648438,29.907682,30.35336138628503,30.186999702453612,30.13444534125378,LVMUY
2016-01-07,29.459999084472656,29.066545,29.532726346339757,30.30699977874756,28.981358197042177,LVMUY
2016-01-08,29.280000686645508,29.23738,29.629536279102055,30.813999938964844,28.981358197042177,LVMUY
2016-01-11,29.600000381469727,29.375906,29.784975552627373,30.13700008392334,28.824372679249734,LVMUY
2016-01-12,30.520000457763672,29.524328,29.985219307487768,30.353999900817872,28.883133569235685,LVMUY
2016-01-13,29.260000228881836,30.31025,30.695737748980754,30.076999855041503,30.804170451018088,LVMUY
2016-01-14,30.100000381469727,29.623991,29.982425753538706,30.591999816894532,30.208205728701575,LVMUY
2016-01-15,29.8700008392334,29.79633,30.191029448589035,30.312999725341797,30.13444534125378,LVMUY
2016-01-19,30.389999389648438,29.570335,29.920798316852082,30.432000350952148,30.13444534125378,LVMUY
2016-01-20,29.6299991607666,30.277275,30.70514678475944,30.24699993133545,30.671986583857763,LVMUY
2016-01-21,30.200000762939453,29.255236,29.588738321159035,30.67600021362305,28.883431400866822,LVMUY
2016-01-22,31.09000015258789,29.828154,30.13022861662935,30.64800033569336,30.13444534125378,LVMUY
2016-01-25,31.1200008392334,30.935865,31.374667175912034,31.179000473022462,31.303823869389976,LVMUY
2016-01-26,31.59000015258789,31.013876,31.48313284376666,31.036000061035157,31.511965736643827,LVMUY
2016-01-27,31.459999084472656,31.282858,31.583349516720276,32.04600009918213,31.7972471572844,LVMUY
2016-01-28,31.59000015258789,31.492067,31.78777123196476,31.887000274658202,32.179288687922956,LVMUY
2016-01-29,32.34000015258789,31.25926,31.712919463789156,31.827000045776366,31.7972471572844,LVMUY
2016-02-01,32.34000015258789,31.90566,31.990082330920824,32.31900005340576,32.67669481210303,LVMUY
2016-02-02,32.93000030517578,32.08754,32.40139445382277,32.55200004577637,32.80945688314158,LVMUY
2016-02-03,34.029998779296875,32.397923,32.101133986767785,32.90500011444092,33.23094138539957,LVMUY
2016-02-04,34.220001220703125,33.797325,34.00714794132716,34.428999710083005,33.96814016459893,LVMUY
2016-02-05,33.9900016784668,34.180855,34.50463410922418,34.5180004119873,34.540531553302294,LVMUY
2016-02-08,34.22999954223633,33.991806,34.38125249764237,34.273999786376955,34.24874459324939,LVMUY
2016-02-09,33.43000030517578,34.07462,34.16723921906704,33.903999710083006,34.072333867993954,LVMUY
2016-02-10,33.09000015258789,33.433353,33.63069365887265,34.20900001525879,34.16174501111102,LVMUY
2016-02-11,32.650001525878906,33.31594,33.69371685166503,34.24800033569336,33.673155587331564,LVMUY
